date,hashrate
2012/04/05,9894961131983
2012/04/06,10002101641854
2012/04/07,10784328689533
2012/04/08,11225188073768
2012/04/09,12365117876283
2012/04/10,11553513979594
2012/04/11,12069747417808
2012/04/12,11211382223617
2012/04/13,9967837570651
2012/04/14,10146215882285
2012/04/15,9562523684489
2012/04/16,10171328823315
2012/04/17,10958289568900
2012/04/18,10146011727139
2012/04/19,11411350108194
2012/04/20,12667626412423
2012/04/21,11706777921660
2012/04/22,11649325345691
2012/04/23,11709059007284
2012/04/24,10249022222744
2012/04/25,10596083913843
2012/04/26,11075721075903
2012/04/27,10351328345990
2012/04/28,11357020985349
2012/04/29,12226428595448
2012/04/30,12942586538182
2012/05/01,13253024532484
2012/05/02,12169879345555
2012/05/03,11689368917752
2012/05/04,12191576548960
2012/05/05,11840186043895
2012/05/06,12665564899859
2012/05/07,12635507065478
2012/05/08,13724030744750
2012/05/09,13538905880293
2012/05/10,13074346150418
2012/05/11,10451133315831
2012/05/12,12372233432856
2012/05/13,11575947847500
2012/05/14,11953434561034
2012/05/15,11810861039542
2012/05/16,10112509619914
2012/05/17,10455698254377
2012/05/18,11712676072331
2012/05/19,12363127813122
2012/05/20,12223923996748
2012/05/21,11910757745003
2012/05/22,10258238229720
2012/05/23,10503445136813
2012/05/24,10938310475489
2012/05/25,9565625974984
2012/05/26,10525730609957
2012/05/27,12344017993429
2012/05/28,11573614684888
2012/05/29,10629674137400
2012/05/30,10010451779484
2012/05/31,11435029275529
2012/06/01,10920938166047
2012/06/02,12501719431430
2012/06/03,12757498680319
2012/06/04,12162921980108
2012/06/05,11176157090683
2012/06/06,12588173694667
2012/06/07,11028270268495
2012/06/08,11309901834030
2012/06/09,12687407369280
2012/06/10,12953893996670
2012/06/11,12978258008995
2012/06/12,10981790016539
2012/06/13,12649911829794
2012/06/14,11563134330152
2012/06/15,12736112940617
2012/06/16,12211317181312
2012/06/17,12878925193832
2012/06/18,12443375870375
2012/06/19,14682253118480
2012/06/20,10910018122614
2012/06/21,11685263068893
2012/06/22,11277537170549
2012/06/23,13788361713560
2012/06/24,13174620631876
2012/06/25,12530562994329
2012/06/26,12735278998906
2012/06/27,13618136058572
2012/06/28,12337571006028
2012/06/29,12160809094778
2012/06/30,11912924387235
2012/07/01,11878569844084
2012/07/02,13004197874956
2012/07/03,12926099839849
2012/07/04,13737648914201
2012/07/05,12723136249250
2012/07/06,13003078626930
2012/07/07,14177626623009
2012/07/08,14181986016434
2012/07/09,14113070626082
2012/07/10,13209357793422
2012/07/11,12638073552813
2012/07/12,12244376998659
2012/07/13,13612483255037
2012/07/14,14068374029442
2012/07/15,13433058152788
2012/07/16,12738186836283
2012/07/17,14600748120656
2012/07/18,14794086176485
2012/07/19,13953129845667
2012/07/20,12993914268429
2012/07/21,13384297789736
2012/07/22,13662073378907
2012/07/23,13739821689542
2012/07/24,14328085930863
2012/07/25,14785641821251
2012/07/26,15870435637621
2012/07/27,15350760053894
2012/07/28,16252860541376
2012/07/29,13626677334508
2012/07/30,17999277518190
2012/07/31,14807383444479
2012/08/01,13526050571610
2012/08/02,15341092091071
2012/08/03,17046028808788
2012/08/04,15894224494578
2012/08/05,15197377400145
2012/08/06,14416535616342
2012/08/07,15065072960762
2012/08/08,16340559018380
2012/08/09,16946431227095
2012/08/10,16612115970042
2012/08/11,16804547256549
2012/08/12,17249539522371
2012/08/13,17046039534085
2012/08/14,17618810482695
2012/08/15,17857975743814
2012/08/16,17637278944780
2012/08/17,15851212272225
2012/08/18,15605865754679
2012/08/19,17096898769348
2012/08/20,20491104930043
2012/08/21,20071072800762
2012/08/22,16511751014401
2012/08/23,17894462334981
2012/08/24,17879723461047
2012/08/25,16614964751092
2012/08/26,19890828584151
2012/08/27,19245833643193
2012/08/28,17838347716663
2012/08/29,19805231626600
2012/08/30,19557548733308
2012/08/31,17659904442460
2012/09/01,19207748845643
2012/09/02,18680340179641
2012/09/03,20671136669427
2012/09/04,17039674241157
2012/09/05,21472588897160
2012/09/06,22337201015256
2012/09/07,22780283789314
2012/09/08,20797225958932
2012/09/09,19641226755917
2012/09/10,20481765149021
2012/09/11,21038503929489
2012/09/12,19040280847760
2012/09/13,19292800837843
2012/09/14,21073738505458
2012/09/15,19421085260225
2012/09/16,20389432937587
2012/09/17,22271198520901
2012/09/18,23289750409025
2012/09/19,20907398536420
2012/09/20,20240663618460
2012/09/21,22940086151859
2012/09/22,24600136496428
2012/09/23,21562208562738
2012/09/24,21849417637760
2012/09/25,22177123165646
2012/09/26,19476961360203
2012/09/27,20525860799704
2012/09/28,23757457939502
2012/09/29,22819317347983
2012/09/30,23088354171407
2012/10/01,20954142593842
2012/10/02,19868945667001
2012/10/03,21544834274900
2012/10/04,20117391433043
2012/10/05,20625355297680
2012/10/06,21242531177428
2012/10/07,21398214020098
2012/10/08,23521572251977
2012/10/09,23211824371730
2012/10/10,22663220470498
2012/10/11,22373013395913
2012/10/12,22348099284553
2012/10/13,22004474244398
2012/10/14,21171951305444
2012/10/15,22895816595828
2012/10/16,23807164255282
2012/10/17,22839898288485
2012/10/18,22521314875025
2012/10/19,23983038240228
2012/10/20,21671014158541
2012/10/21,24919008590996
2012/10/22,23663531167370
2012/10/23,22962105117277
2012/10/24,22615200468032
2012/10/25,22142801232211
2012/10/26,23408767727020
2012/10/27,27461327697295
2012/10/28,24722638656220
2012/10/29,25410148852901
2012/10/30,24891960462675
2012/10/31,23353189415583
2012/11/01,22630783330669
2012/11/02,23486929658726
2012/11/03,23684299697645
2012/11/04,25871184520713
2012/11/05,25267362562426
2012/11/06,23747882258992
2012/11/07,24155552630688
2012/11/08,26607240612205
2012/11/09,24400906534915
2012/11/10,25688893705344
2012/11/11,23475353309769
2012/11/12,23700394425584
2012/11/13,22156863517267
2012/11/14,24543911916558
2012/11/15,23497566655011
2012/11/16,23176749331235
2012/11/17,24339718845712
2012/11/18,25902849618633
2012/11/19,22121938003243
2012/11/20,25525423760633
2012/11/21,24825892430947
2012/11/22,25872346248538
2012/11/23,24179486384283
2012/11/24,26942649077037
2012/11/25,24991069746775
2012/11/26,26641216860768
2012/11/27,25849946059629
2012/11/28,27617333879170
2012/11/29,29145162344362
2012/11/30,23696144754789
2012/12/01,25633185943317
2012/12/02,26313362738014
2012/12/03,25266466771568
2012/12/04,21956462268529
2012/12/05,19983804020593
2012/12/06,22528511016263
2012/12/07,22101253449316
2012/12/08,23995628828125
2012/12/09,22401866890748
2012/12/10,22889090251385
2012/12/11,23644811577182
2012/12/12,23932759938636
2012/12/13,21949656739941
2012/12/14,19724915808790
2012/12/15,18115959457861
2012/12/16,19706464999315
2012/12/17,20027786554028
2012/12/18,21592564683254
2012/12/19,23234335934506
2012/12/20,19625218574627
2012/12/21,20392434271415
2012/12/22,22284767290942
2012/12/23,25403053993450
2012/12/24,20939434589810
2012/12/25,21717004967964
2012/12/26,21056702116643
2012/12/27,23831568784259
2012/12/28,24486030242319
2012/12/29,22568787449711
2012/12/30,22383504144639
2012/12/31,25432946756038
2013/01/01,24331539528899
2013/01/02,22804647966378
2013/01/03,23724885599725
2013/01/04,22608181137438
2013/01/05,22590695489434
2013/01/06,20766588964922
2013/01/07,22756576696243
2013/01/08,24719180815853
2013/01/09,21163320169266
2013/01/10,23101885953482
2013/01/11,21315082748716
2013/01/12,18906011810546
2013/01/13,20444276895310
2013/01/14,23357300816187
2013/01/15,22198026496626
2013/01/16,19835939774735
2013/01/17,20969546564873
2013/01/18,18907736529000
2013/01/19,22158442295424
2013/01/20,21674994353485
2013/01/21,22864522068392
2013/01/22,21713581231494
2013/01/23,21567891937683
2013/01/24,21223986796803
2013/01/25,21510905531528
2013/01/26,20841915226007
2013/01/27,22728431300271
2013/01/28,22476695860834
2013/01/29,22399171942060
2013/01/30,22698262221124
2013/01/31,25826744755362
2013/02/01,25013937595995
2013/02/02,23935365020142
2013/02/03,23684866610024
2013/02/04,26645231420008
2013/02/05,26545049722662
2013/02/06,25262749619426
2013/02/07,24062881259617
2013/02/08,24676363127521
2013/02/09,23656768774177
2013/02/10,25251475909911
2013/02/11,26992798062615
2013/02/12,23674640176159
2013/02/13,24826454479474
2013/02/14,26870565712458
2013/02/15,27156796278792
2013/02/16,30223206950930
2013/02/17,31017709194699
2013/02/18,32387091022292
2013/02/19,28854396715794
2013/02/20,31170133992683
2013/02/21,34496658944091
2013/02/22,29962951413921
2013/02/23,30744369808546
2013/02/24,29867328019003
2013/02/25,33103328091129
2013/02/26,31111147739460
2013/02/27,34336725643454
2013/02/28,32340368603539
2013/03/01,31229147414650
2013/03/02,32212752870244
2013/03/03,32946997321020
2013/03/04,37625574597929
2013/03/05,34319471279164
2013/03/06,33762489198891
2013/03/07,32346300011753
2013/03/08,34788389737132
2013/03/09,35681046711777
2013/03/10,39085441673308
2013/03/11,38770489843291
2013/03/12,29031920342347
2013/03/13,33794096268657
2013/03/14,39658536998359
2013/03/15,42450730132662
2013/03/16,40967010890620
2013/03/17,46757473257676
2013/03/18,47767894416009
2013/03/19,45461779499129
2013/03/20,44700224572551
2013/03/21,52664988286301
2013/03/22,54708778202413
2013/03/23,52380527520168
2013/03/24,60263612691159
2013/03/25,52104594454467
2013/03/26,50235262378413
2013/03/27,45698598164232
2013/03/28,53480865196802
2013/03/29,59070718423001
2013/03/30,58108142252251
2013/03/31,54553475541522
2013/04/01,65502112131790
2013/04/02,61845596902013
2013/04/03,60270367548897
2013/04/04,55272455140085
2013/04/05,51815454745655
2013/04/06,61828214750416
2013/04/07,62710014647861
2013/04/08,63348133569501
2013/04/09,65111643775833
2013/04/10,70206503841325
2013/04/11,65886778608137
2013/04/12,63688279726654
2013/04/13,62912871328188
2013/04/14,61636671163390
2013/04/15,61994386305362
2013/04/16,68054656188210
2013/04/17,67652617934419
2013/04/18,72151171083871
2013/04/19,59918797331804
2013/04/20,64763702820794
2013/04/21,76580830433678
2013/04/22,72513318955570
2013/04/23,72944892922583
2013/04/24,74219362802875
2013/04/25,71363029014717
2013/04/26,79161241475573
2013/04/27,72946223747758
2013/04/28,71142720780228
2013/04/29,79016812809824
2013/04/30,79306324484339
2013/05/01,75031690568420
2013/05/02,70601670548236
2013/05/03,70633926813267
2013/05/04,74649241020316
2013/05/05,75408284839627
2013/05/06,87037913347608
2013/05/07,84183375461294
2013/05/08,85479259498682
2013/05/09,82997649928813
2013/05/10,83613260357587
2013/05/11,87548794241384
2013/05/12,91482612244649
2013/05/13,95544673466887
2013/05/14,90886609199962
2013/05/15,81734166656643
2013/05/16,81124937273190
2013/05/17,86183643050509
2013/05/18,81582905961037
2013/05/19,90314218425354
2013/05/20,78831535490995
2013/05/21,78234657754155
2013/05/22,88443185314328
2013/05/23,90431457737529
2013/05/24,95283232048976
2013/05/25,95027092812990
2013/05/26,99559840402907
2013/05/27,1.0477652245193E+14
2013/05/28,96339507342859
2013/05/29,1.0063432194971E+14
2013/05/30,1.0336695008742E+14
2013/05/31,1.1019729076722E+14
2013/06/01,1.1612360553845E+14
2013/06/02,1.2724109532339E+14
2013/06/03,1.2437809973374E+14
2013/06/04,1.2528405884592E+14
2013/06/05,1.390330022705E+14
2013/06/06,1.4238987506043E+14
2013/06/07,1.252010342321E+14
2013/06/08,1.318326852356E+14
2013/06/09,1.3564226720386E+14
2013/06/10,1.3586293318072E+14
2013/06/11,1.3133312177356E+14
2013/06/12,1.5032455130489E+14
2013/06/13,1.5494478523729E+14
2013/06/14,1.3717599999431E+14
2013/06/15,1.3767092155602E+14
2013/06/16,1.4693328121558E+14
2013/06/17,1.5852012141E+14
2013/06/18,1.4411653704182E+14
2013/06/19,1.2167324689765E+14
2013/06/20,1.4320240638295E+14
2013/06/21,1.5175658248102E+14
2013/06/22,1.6905092869259E+14
2013/06/23,1.6834363378332E+14
2013/06/24,1.4686743042007E+14
2013/06/25,1.4890579498912E+14
2013/06/26,1.6808278537554E+14
2013/06/27,1.5351877402582E+14
2013/06/28,1.6601755543883E+14
2013/06/29,1.6555582269716E+14
2013/06/30,1.7549277596989E+14
2013/07/01,1.6629013028028E+14
2013/07/02,1.6652761214746E+14
2013/07/03,1.7885620585386E+14
2013/07/04,1.8656559470021E+14
2013/07/05,1.8684615480339E+14
2013/07/06,1.8909105714594E+14
2013/07/07,2.0705262205904E+14
2013/07/08,1.9912385119089E+14
2013/07/09,2.0428118707222E+14
2013/07/10,1.9681961937706E+14
2013/07/11,2.40595812101E+14
2013/07/12,2.2761791232773E+14
2013/07/13,1.905968748311E+14
2013/07/14,2.2018880916795E+14
2013/07/15,2.168480569809E+14
2013/07/16,2.1966952465983E+14
2013/07/17,2.1626075961554E+14
2013/07/18,2.2768631393471E+14
2013/07/19,2.1922302049282E+14
2013/07/20,2.3836478476555E+14
2013/07/21,2.4228839009608E+14
2013/07/22,2.6159092985698E+14
2013/07/23,2.4062197699911E+14
2013/07/24,2.2340352354705E+14
2013/07/25,2.3777908327574E+14
2013/07/26,2.5326143151152E+14
2013/07/27,2.6039592270433E+14
2013/07/28,2.8151008124174E+14
2013/07/29,2.5517735242322E+14
2013/07/30,2.8955986564558E+14
2013/07/31,3.0130888657333E+14
2013/08/01,2.97265723259E+14
2013/08/02,2.8619520552756E+14
2013/08/03,3.2068313875674E+14
2013/08/04,3.1547714093703E+14
2013/08/05,3.5373815965705E+14
2013/08/06,3.4016251135829E+14
2013/08/07,3.5100143058862E+14
2013/08/08,3.5748938548142E+14
2013/08/09,3.9333521062E+14
2013/08/10,3.6754878457195E+14
2013/08/11,3.9869667402436E+14
2013/08/12,4.1308997578962E+14
2013/08/13,3.8634940808180E+14
2013/08/14,4.3196293714693E+14
2013/08/15,4.2258326640829E+14
2013/08/16,4.2974790336651E+14
2013/08/17,4.6494564958782E+14
2013/08/18,4.8118722513646E+14
2013/08/19,4.6335838917033E+14
2013/08/20,4.6519814166988E+14
2013/08/21,5.0551977103994E+14
2013/08/22,5.1213838646825E+14
2013/08/23,5.4126586444855E+14
2013/08/24,5.3006767968663E+14
2013/08/25,5.1749905945935E+14
2013/08/26,5.2780785033569E+14
2013/08/27,5.4808623608947E+14
2013/08/28,5.5692648603668E+14
2013/08/29,6.2339445411898E+14
2013/08/30,6.4673865241398E+14
2013/08/31,6.794157631864E+14
2013/09/01,7.5276957889625E+14
2013/09/02,725686898574637
2013/09/03,6.3394746189997E+14
2013/09/04,7.5218545093626E+14
2013/09/05,7.3115339669828E+14
2013/09/06,7.9119316489643E+14
2013/09/07,707482148926664
2013/09/08,666699530382369
2013/09/09,7.930620866234E+14
2013/09/10,8.3979880956854E+14
2013/09/11,8.3016926639297E+14
2013/09/12,9.1368609095385E+14
2013/09/13,8.9307372241932E+14
2013/09/14,9.2178914952014E+14
2013/09/15,1.1228199187807E+15
2013/09/16,9.718542297182E+14
2013/09/17,9.3990869372381E+14
2013/09/18,867901068113162
2013/09/19,1.0666804934639E+15
2013/09/20,1.0708574632792E+15
2013/09/21,1.0699274119925E+15
2013/09/22,1.1298042580131E+15
2013/09/23,1.196253812174E+15
2013/09/24,1.1830235441906E+15
2013/09/25,1.3114996593667E+15
2013/09/26,1.3876583410199E+15
2013/09/27,1.2795222867807E+15
2013/09/28,1.2468782205582E+15
2013/09/29,1.3011672735037E+15
2013/09/30,1.2108138907279E+15
2013/10/01,1.3699714639798E+15
2013/10/02,1.3196900468662E+15
2013/10/03,1.4938987772246E+15
2013/10/04,1.3993933141116E+15
2013/10/05,1.4621967917026E+15
2013/10/06,1.7170094733786E+15
2013/10/07,1.5102344380983E+15
2013/10/08,1.4972522380786E+15
2013/10/09,1.6992166444832E+15
2013/10/10,1.717116634877E+15
2013/10/11,1.7466799223933E+15
2013/10/12,1.8261486382944E+15
2013/10/13,2.1230375184345E+15
2013/10/14,2.2646109246178E+15
2013/10/15,2.3885867302453E+15
2013/10/16,2.6074456036067E+15
2013/10/17,2.3915440555942E+15
2013/10/18,2.3430716342265E+15
2013/10/19,2.8507295666037E+15
2013/10/20,2.7580322006106E+15
2013/10/21,2.7786664466528E+15
2013/10/22,3.1244257618213E+15
2013/10/23,2.9375253883093E+15
2013/10/24,2.8789661681084E+15
2013/10/25,3.0874509740882E+15
2013/10/26,4.0200735305181E+15
2013/10/27,3.3775117419128E+15
2013/10/28,3.5414885296944E+15
2013/10/29,3.1727562386157E+15
2013/10/30,3.5501026038647E+15
2013/10/31,3.9969947665842E+15
2013/11/01,3.8447031200779E+15
2013/11/02,4.1660695830563E+15
2013/11/03,3.8482181561443E+15
2013/11/04,3.8570481464185E+15
2013/11/05,3.6816837910035E+15
2013/11/06,4.1810104738023E+15
2013/11/07,4.0635085488765E+15
2013/11/08,3.5252139547295E+15
2013/11/09,3.4782707683362E+15
2013/11/10,4.0868987472485E+15
2013/11/11,4.8120445173641E+15
2013/11/12,4.9030952934481E+15
2013/11/13,4.8483885828817E+15
2013/11/14,4.3872527547064E+15
2013/11/15,4.1958594886184E+15
2013/11/16,4.885055119877E+15
2013/11/17,5.1716907635969E+15
2013/11/18,5.1066599663969E+15
2013/11/19,4.6638181940585E+15
2013/11/20,4.9751846732939E+15
2013/11/21,4.6930864190268E+15
2013/11/22,4.8894679464892E+15
2013/11/23,5.1969937056006E+15
2013/11/24,5.0681051101912E+15
2013/11/25,5.2869695882333E+15
2013/11/26,5.3048418541659E+15
2013/11/27,4.8416268547584E+15
2013/11/28,5.4023038088028E+15
2013/11/29,5.8314952690722E+15
2013/11/30,5.6384334659891E+15
2013/12/01,6.8813457813498E+15
2013/12/02,6.2337742744605E+15
2013/12/03,6.2954064476921E+15
2013/12/04,6.5237460001596E+15
2013/12/05,6.0016023508458E+15
2013/12/06,6.6954275617607E+15
2013/12/07,7.0916500172271E+15
2013/12/08,6.526930548585E+15
2013/12/09,6.9596368582318E+15
2013/12/10,7.4281883683996E+15
2013/12/11,7.556796021462E+15
2013/12/12,7.5753001962678E+15
2013/12/13,7.6538584793268E+15
2013/12/14,8.2060695629089E+15
2013/12/15,8.7115118962259E+15
2013/12/16,8.3638360080249E+15
2013/12/17,9.1059554238844E+15
2013/12/18,9.2401271731872E+15
2013/12/19,9.9308357264707E+15
2013/12/20,9.4111502001327E+15
2013/12/21,8.6512541709986E+15
2013/12/22,9.5518056808467E+15
2013/12/23,9.952354122881E+15
2013/12/24,1.0027670209914E+16
2013/12/25,9.8379124592397E+15
2013/12/26,1.0012871210862E+16
2013/12/27,1.0619567584881E+16
2013/12/28,9.865732026963E+15
2013/12/29,9.2333447503893E+15
2013/12/30,1.0398380332268E+16
2013/12/31,1.058287584017E+16
2014/01/01,1.1345209435223E+16
2014/01/02,1.1752424385836E+16
2014/01/03,1.0503491670139E+16
2014/01/04,1.0816266226805E+16
2014/01/05,1.1832131795703E+16
2014/01/06,1.3262530771183E+16
2014/01/07,1.3145476374448E+16
2014/01/08,1.3256475566092E+16
2014/01/09,1.3322496432074E+16
2014/01/10,1.4337227165781E+16
2014/01/11,1.4389433313783E+16
2014/01/12,1.3834521492951E+16
2014/01/13,1.7303874972574E+16
2014/01/14,1.4384117636345E+16
2014/01/15,1.5006920581527E+16
2014/01/16,1.7081647901196E+16
2014/01/17,1.5250979516632E+16
2014/01/18,1.4291932544022E+16
2014/01/19,1.5529163748042E+16
2014/01/20,1.5920012817254E+16
2014/01/21,1.6469331799087E+16
2014/01/22,1.6046837571817E+16
2014/01/23,1.6744048043972E+16
2014/01/24,1.8093064357105E+16
2014/01/25,1.8081723390893E+16
2014/01/26,1.7384156232699E+16
2014/01/27,1.7615035804982E+16
2014/01/28,1.8589709109608E+16
2014/01/29,1.7192768073273E+16
2014/01/30,1.7102839182257E+16
2014/01/31,1.9892845321146E+16
2014/02/01,2.104612970371E+16
2014/02/02,1.9987218676733E+16
2014/02/03,2.1213553751674E+16
2014/02/04,1.8656625767045E+16
2014/02/05,2.1458751342405E+16
2014/02/06,2.1673996236144E+16
2014/02/07,2.1994633666851E+16
2014/02/08,2.253585230021E+16
2014/02/09,2.1453681873988E+16
2014/02/10,1.8620012395218E+16
2014/02/11,2.185270811362E+16
2014/02/12,2.1514054612563E+16
2014/02/13,2.3672780117273E+16
2014/02/14,2.3829488827143E+16
2014/02/15,2.3929476324026E+16
2014/02/16,2.5659812321848E+16
2014/02/17,2.7160730964449E+16
2014/02/18,2.4513105073405E+16
2014/02/19,2.9386906175235E+16
2014/02/20,2.8012058742082E+16
2014/02/21,2.6503414232044E+16
2014/02/22,2.4880051257259E+16
2014/02/23,2.790274849166E+16
2014/02/24,2.8305792197579E+16
2014/02/25,2.787163877077E+16
2014/02/26,2.6633857332389E+16
2014/02/27,2.9275547041417E+16
2014/02/28,3.1441710897763E+16
2014/03/01,3.025849901543E+16
2014/03/02,2.7991845197924E+16
2014/03/03,2.7406979265184E+16
2014/03/04,2.7414395825328E+16
2014/03/05,3.0263325063324E+16
2014/03/06,2.9769857267863E+16
2014/03/07,3.290182379589E+16
2014/03/08,3.2484052655284E+16
2014/03/09,3.1691083931986E+16
2014/03/10,3.1656901782156E+16
2014/03/11,3.0654023967022E+16
2014/03/12,3.224376516115E+16
2014/03/13,3.7228456676741E+16
2014/03/14,3.048142528889E+16
2014/03/15,3.3832016030497E+16
2014/03/16,3.3526835129124E+16
2014/03/17,3.7274901316034E+16
2014/03/18,3.2067189294713E+16
2014/03/19,3.1613900770436E+16
2014/03/20,3.607929502572E+16
2014/03/21,3.703888316389E+16
2014/03/22,3.8591861999111E+16
2014/03/23,4.1935995806199E+16
2014/03/24,4.0363571429818E+16
2014/03/25,4.2793599044845E+16
2014/03/26,3.9369352445371E+16
2014/03/27,3.9974746196705E+16
2014/03/28,4.5820761829924E+16
2014/03/29,4.2360786530464E+16
2014/03/30,3.9485753203763E+16
2014/03/31,4.040002480572E+16
2014/04/01,4.5222672942602E+16
2014/04/02,4.3691181595301E+16
2014/04/03,5.2598316340577E+16
2014/04/04,4.9353584047247E+16
2014/04/05,5.2867637975031E+16
2014/04/06,4.5006553092092E+16
2014/04/07,4.6283218390813E+16
2014/04/08,4.3557102033661E+16
2014/04/09,4.6762417621673E+16
2014/04/10,4.9682871889826E+16
2014/04/11,4.6441503380549E+16
2014/04/12,4.9734403587952E+16
2014/04/13,5.7071898206259E+16
2014/04/14,5.6838087903255E+16
2014/04/15,5.7618180875105E+16
2014/04/16,5.1339075573903E+16
2014/04/17,5.2649732101253E+16
2014/04/18,5.4361215801775E+16
2014/04/19,5.6853240456456E+16
2014/04/20,5.7990000694064E+16
2014/04/21,6.2342401020283E+16
2014/04/22,5.6547447080752E+16
2014/04/23,5.7715566196705E+16
2014/04/24,5.6126952609287E+16
2014/04/25,5.4871640605027E+16
2014/04/26,6.1310509021188E+16
2014/04/27,5.7910784814068E+16
2014/04/28,5.8533457646581E+16
2014/04/29,5.5165659497912E+16
2014/04/30,6.3775476404532E+16
2014/05/01,5.9756652420253E+16
2014/05/02,6.9134022791818E+16
2014/05/03,6.0266748363958E+16
2014/05/04,5.9226221683686E+16
2014/05/05,5.3881388608726E+16
2014/05/06,6.45602589683E+16
2014/05/07,7.1248860104998E+16
2014/05/08,6.4088104387939E+16
2014/05/09,6.66873629039E+16
2014/05/10,6.8808071526646E+16
2014/05/11,6.8864830729317E+16
2014/05/12,6.4022345315582E+16
2014/05/13,7.3203616493963E+16
2014/05/14,6.8193957517589E+16
2014/05/15,7.2911204765976E+16
2014/05/16,7.6910256439576E+16
2014/05/17,7.9560285388719E+16
2014/05/18,7.2479602568891E+16
2014/05/19,7.496322452098E+16
2014/05/20,8.0190143522301E+16
2014/05/21,7.5862363977991E+16
2014/05/22,7.6911636281315E+16
2014/05/23,7.2822970404381E+16
2014/05/24,7.8473301669099E+16
2014/05/25,7.9707004400076E+16
2014/05/26,8.4537541380255E+16
2014/05/27,7.5059826933671E+16
2014/05/28,8.3434779218748E+16
2014/05/29,7.6497181709193E+16
2014/05/30,8.1032736989465E+16
2014/05/31,7.8117344249123E+16
2014/06/01,8.9169870414164E+16
2014/06/02,9.2381089474756E+16
2014/06/03,9.8938390735009E+16
2014/06/04,9.6120639667273E+16
2014/06/05,8.3414473687656E+16
2014/06/06,8.66151976936E+16
2014/06/07,8.5898990392207E+16
2014/06/08,8.7764147032939E+16
2014/06/09,8.3643957093624E+16
2014/06/10,9.7882439562277E+16
2014/06/11,8.7146677342366E+16
2014/06/12,9.4709660509555E+16
2014/06/13,9.7052528180527E+16
2014/06/14,1.0170639222836E+17
2014/06/15,1.0856912047844E+17
2014/06/16,1.1046068671811E+17
2014/06/17,1.0963352275402E+17
2014/06/18,1.146346047629E+17
2014/06/19,1.0540316332456E+17
2014/06/20,1.1759621050098E+17
2014/06/21,1.2558922379985E+17
2014/06/22,1.3339522550352E+17
2014/06/23,1.1118764449441E+17
2014/06/24,1.2504290307056E+17
2014/06/25,1.2693458294124E+17
2014/06/26,1.1795338688253E+17
2014/06/27,1.2295030969507E+17
2014/06/28,1.2432305209488E+17
2014/06/29,1.3895808449683E+17
2014/06/30,1.1440621221354E+17
2014/07/01,1.1205343433274E+17
2014/07/02,1.1539056529429E+17
2014/07/03,1.153362019444E+17
2014/07/04,1.267629332133E+17
2014/07/05,1.3629043010241E+17
2014/07/06,1.2214208538506E+17
2014/07/07,1.2174831091659E+17
2014/07/08,1.2683584975193E+17
2014/07/09,1.347430186726E+17
2014/07/10,1.2821023549859E+17
2014/07/11,1.3232477077155E+17
2014/07/12,1.3142399748343E+17
2014/07/13,1.3562338826694E+17
2014/07/14,1.2630137267325E+17
2014/07/15,1.2254555436301E+17
2014/07/16,1.4130830394198E+17
2014/07/17,1.3552358999946E+17
2014/07/18,1.4392208455411E+17
2014/07/19,1.5094392406865E+17
2014/07/20,1.4777026931984E+17
2014/07/21,1.2870026049333E+17
2014/07/22,1.2943724836271E+17
2014/07/23,1.2359933036318E+17
2014/07/24,1.3061863926323E+17
2014/07/25,1.3285147383768E+17
2014/07/26,1.3579479130686E+17
2014/07/27,1.4159423252785E+17
2014/07/28,1.3110723443268E+17
2014/07/29,1.4167346192057E+17
2014/07/30,1.5106543447071E+17
2014/07/31,1.5167534745686E+17
2014/08/01,1.4416284044895E+17
2014/08/02,1.4992084428423E+17
2014/08/03,1.5313202425914E+17
2014/08/04,1.2985645398278E+17
2014/08/05,1.2472333871199E+17
2014/08/06,1.3643186296097E+17
2014/08/07,1.520549596303E+17
2014/08/08,1.5345007630279E+17
2014/08/09,1.6591752287158E+17
2014/08/10,1.7718803436327E+17
2014/08/11,1.7371923507588E+17
2014/08/12,1.8336773483242E+17
2014/08/13,1.5976858057689E+17
2014/08/14,1.5599328675941E+17
2014/08/15,1.6708110695057E+17
2014/08/16,1.6561952758331E+17
2014/08/17,1.6042750505068E+17
2014/08/18,1.7635851071345E+17
2014/08/19,2.0516612259846E+17
2014/08/20,1.9920094821718E+17
2014/08/21,2.0028928869136E+17
2014/08/22,1.9630187650381E+17
2014/08/23,1.8514797895305E+17
2014/08/24,1.9033176121646E+17
2014/08/25,1.6292580218693E+17
2014/08/26,1.844016390968E+17
2014/08/27,1.9895190425813E+17
2014/08/28,2.0959548385548E+17
2014/08/29,2.0298929603538E+17
2014/08/30,2.0400705893837E+17
2014/08/31,2.2453913571296E+17
2014/09/01,2.2171817189611E+17
2014/09/02,1.9518979397783E+17
2014/09/03,2.1565707835674E+17
2014/09/04,2.3057461688827E+17
2014/09/05,2.0654407165005E+17
2014/09/06,2.1638538020874E+17
2014/09/07,2.3201441336322E+17
2014/09/08,2.112872328442E+17
2014/09/09,1.9274667869262E+17
2014/09/10,2.074358146094E+17
2014/09/11,2.1324232882959E+17
2014/09/12,2.3188572767275E+17
2014/09/13,2.3454784710639E+17
2014/09/14,2.5446972313418E+17
2014/09/15,2.2584941680492E+17
2014/09/16,2.4596045543234E+17
2014/09/17,2.7258450937625E+17
2014/09/18,2.724946085347E+17
